fish,date,Site,trap,species,sex,status,TL,SL,head_width,body_width,papilla,total_mass,liver,acc_gland,total_gonad,gsi,hsi,body_condition,Comments (note intersex or fin erosion),substrate
2455,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2456,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2457,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2458,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2459,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2460,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2461,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2462,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2463,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2464,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2465,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2466,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2467,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2468,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2469,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2470,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2471,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2472,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2473,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2474,May,Gr3,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2475,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2476,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2477,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2478,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2479,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2480,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2481,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2482,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2483,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2484,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2485,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2486,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2487,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2488,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2489,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2490,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2491,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2492,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2493,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2494,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2495,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2496,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2497,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2498,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2499,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2500,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2501,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2502,May,Gr3,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2503,May,Gr3,Net,NM,F,NRF,79.22,65.09,NA,NA,NA,5.411,0.023,NA,0.973,NA,NA,NA,NA,Gravel
2504,May,Gr3,Net,NM,F,RF,77.73,65.91,NA,NA,NA,4.772,NA,NA,0.369,NA,NA,NA,NA,Gravel
2505,May,Gr3,Net,NM,F,RF,69.11,58.71,NA,NA,NA,3.574,NA,NA,0.389,NA,NA,NA,NA,Gravel
2506,May,Gr3,Net,NM,F,RF,69.24,55.77,9.87,9.21,4.89,3.406,0.012,0.008,0.289,NA,NA,NA,NA,Gravel
2507,May,Gr3,Net,NM,M,SM,75.1,61.67,11.92,12.67,6.83,5.789,0.098,0.038,0.571,NA,NA,NA,NA,Gravel
2508,May,Gr3,Net,NM,M,SM,69.48,56.69,9.53,10.22,5.65,3.242,0.018,NA,0.126,NA,NA,NA,NA,Gravel
2509,May,Gr3,Net,NM,M,SM,71.04,58.03,9.51,10.23,5.68,3.342,0.016,0.021,0.168,NA,NA,NA,NA,Gravel
2510,May,Gr3,Net,NM,M,SM,65.16,52.65,8.28,7.54,5.14,1.797,NA,NA,NA,NA,NA,NA,NA,Gravel
2511,May,Gr3,Net,NM,M,SM,52.79,43.29,7.16,7.5,4.04,1.518,NA,NA,0.128,NA,NA,NA,NA,Gravel
2512,May,Gr3,S1,NM,M,PM,136.43,114.71,23.79,21.05,7.38,32.714,0.546,0.378,0.736,NA,NA,NA,NA,Gravel
2513,May,Gr3,S1,NM,M,PM,117.02,96.1,22.87,18.84,6.94,20.728,0.434,0.334,0.553,NA,NA,NA,NA,Gravel
2514,May,Gr3,S1,NM,M,PM,125.56,105.5,22.86,19.67,7.34,23.546,0.301,0.341,0.584,NA,NA,NA,NA,Gravel
2515,May,Gr3,S1,NM,M,PM,122.67,102.18,23.72,22.53,7.28,28.346,0.861,0.112,0.304,NA,NA,NA,NA,Gravel
2516,May,Gr3,S1,NM,M,PM,119.25,96.75,22.26,21.68,6.07,24.718,0.693,0.182,0.513,NA,NA,NA,NA,Gravel
2517,May,Gr3,S1,NM,M,PM,129.92,105.38,23.12,21.83,6.93,31.786,0.449,0.168,0.576,NA,NA,NA,NA,Gravel
2518,May,Gr3,S1,NM,M,PM,109.77,89.16,19.12,17.71,5.85,17.215,0.752,0.158,0.346,NA,NA,NA,NA,Gravel
2519,May,Gr3,S1,NM,M,PM,114.74,94.97,NA,NA,NA,21.011,NA,NA,NA,NA,NA,NA,NA,Gravel
2520,May,Gr3,S1,NM,M,PM,118.46,98.09,NA,NA,NA,25.562,NA,NA,NA,NA,NA,NA,NA,Gravel
2521,May,Gr3,S1,NM,M,PM,127.25,106.14,NA,NA,NA,26.341,NA,NA,NA,NA,NA,NA,NA,Gravel
2522,May,Gr3,S1,NM,M,PM,101.35,83.37,NA,NA,NA,14.786,NA,NA,NA,NA,NA,NA,NA,Gravel
2523,May,Gr3,S1,NM,M,PM,125.02,102.83,NA,NA,NA,19.568,NA,NA,NA,NA,NA,NA,NA,Gravel
2524,May,Gr3,S1,NM,M,PM,93.26,75.66,15.38,14.26,4.35,11.886,0.273,0.094,0.227,NA,NA,NA,NA,Gravel
2525,May,Gr3,S1,NM,M,PM,95.09,77.16,15.34,14.18,4.7,10.759,0.237,0.054,0.186,NA,NA,NA,NA,Gravel
2526,May,Gr3,S1,NM,M,PM,105.08,85.38,NA,NA,NA,14.997,NA,NA,NA,NA,NA,NA,NA,Gravel
2527,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2528,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2529,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2530,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2531,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2532,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2533,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2534,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2535,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2536,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2537,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2538,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2539,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2540,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2541,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2542,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2543,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2544,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2545,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2546,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2547,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2548,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2549,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2550,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2551,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2552,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2553,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2554,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2555,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2556,May,Gr3,S1,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2557,May,Gr3,S1,NM,F,RF,74.21,60.5,10.76,12.36,3.47,5.374,0.107,NA,0.803,NA,NA,NA,NA,Gravel
2558,May,Gr3,S1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2559,May,Gr3,S1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2560,May,Gr3,S1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2561,May,Gr3,S1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2562,May,Gr3,S1,NM,M,SM,72.01,58.15,11.44,12.05,5.97,4.698,0.046,0.038,0.204,NA,NA,NA,NA,Gravel
2563,May,Gr3,S1,NM,M,SM,64.11,52.16,8.19,8.98,NA,2.972,0.029,0.027,0.157,NA,NA,NA,NA,Gravel
2564,May,Gr3,Net,NM,M,PM,110.57,91.61,18.34,18.15,NA,18.597,0.453,0.093,0.187,NA,NA,NA,NA,Gravel
2565,May,Gr3,Net,NM,M,PM,113.36,93.53,NA,NA,NA,18.856,NA,NA,NA,NA,NA,NA,NA,Gravel
2566,May,Gr3,Net,NM,M,PM,84.95,67.99,15.19,13.66,5.14,8.403,0.186,0.057,0.195,NA,NA,NA,NA,Gravel
2567,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2568,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2569,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2570,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2571,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2572,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2573,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2574,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2575,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2576,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2577,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2578,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2579,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2580,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2581,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2582,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2583,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2584,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2585,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2586,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2587,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2588,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2589,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2590,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2591,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2592,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2593,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2594,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2595,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2596,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2597,May,Rp1,Net,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2598,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2599,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2600,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2601,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2602,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2603,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2604,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2605,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2606,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2607,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2608,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2609,May,Rp1,Net,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2610,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2611,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2612,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2613,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2614,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2615,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2616,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2617,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2618,May,Rp1,Net,NM,M,SM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2619,May,Rp1,Net,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2620,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2621,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2622,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2623,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2624,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2625,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2626,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2627,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2628,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2629,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2630,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2631,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2632,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2633,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2634,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2635,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2636,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2637,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2638,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2639,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2640,May,Rp1,Net,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2649,May,Rp1,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2650,May,Rp1,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2651,May,Rp1,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2652,May,Rp1,S2,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2653,May,Rp1,S2,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2654,May,Rp1,S2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2655,May,Rp1,S2,NM,F,NRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2656,May,Rp1,B1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2657,May,Rp1,B1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2658,May,Rp1,B1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2659,May,Rp1,B1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2660,May,Rp1,B1,NM,F,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2661,May,Rp1,B,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2662,May,Rp1,B,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2663,May,Rp1,B,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riprap
2664,May,Gr3,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2665,May,Gr3,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2666,May,Gr3,S1,NM,M,PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2667,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2668,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2669,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2670,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
2671,May,Gr3,S1,NM,M,NRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravel
